start_id,end_id,start_coordinate,end_coordinate,linear_distance,spearman,p-value
211,356,"25.080915,121.597339","25.067400,121.597490",1.4971880038216394,0.03835255334910887,0.49625080417153977
211,366,"25.080915,121.597339","25.079880,121.582870",1.4641906400488218,0.09292301654148556,0.09863926705348626
211,374,"25.080915,121.597339","25.073322,121.602225",0.9749077720039068,-0.03695038871965964,0.5121407595090932
211,402,"25.080915,121.597339","25.065159,121.595611",1.7540402224922615,-0.04475131441569663,0.42718098801567417
211,403,"25.080915,121.597339","25.083868,121.593929",0.4747079707580812,0.0712322799956656,0.20592443456479456
212,216,"25.084223,121.549452","25.082553,121.544601",0.5231758956678864,-0.16090898975908324,0.004074632833681609
212,246,"25.084223,121.549452","25.098743,121.548086",1.614333806099208,0.10707307487064507,0.0568673668363262
212,263,"25.084223,121.549452","25.097103,121.542153",1.6055548509576685,-0.007598852579513247,0.8928006789362223
212,266,"25.084223,121.549452","25.080258,121.564806",1.6100227493521435,-0.0379266850401212,0.5010490936326031
212,286,"25.084223,121.549452","25.086372,121.565713",1.6575972514860504,0.030129153459308253,0.5930395372499574
212,329,"25.084223,121.549452","25.079830,121.552360",0.5682200156133655,-0.03302769003767616,0.5579573849582651
213,232,"25.107782,121.523107","25.118843,121.529738",1.3959148585988348,0.04608796606927261,0.41349083881226256
213,234,"25.107782,121.523107","25.124162,121.526071",1.83894789144772,0.09625965300635946,0.08707013866148064
213,253,"25.107782,121.523107","25.101423,121.527990",0.8595214592480845,0.048408953603352387,0.39034282808950593
213,256,"25.107782,121.523107","25.096507,121.527526",1.3261330938450095,0.14271023778721312,0.010962886760027091
213,270,"25.107782,121.523107","25.105429,121.529217",0.6691267071140468,0.16319892408783643,0.0035711015109311755
213,273,"25.107782,121.523107","25.110437,121.535954",1.328716569999054,0.01377034962893572,0.8070626441432701
213,284,"25.107782,121.523107","25.096166,121.522096",1.2907900191445447,-0.005776925960982585,0.9183996736907278
213,341,"25.107782,121.523107","25.100940,121.522430",0.760988633649414,0.00735820288799167,0.8961761489374711
