start_id,end_id,start_name,end_name,start_coordinate,end_coordinate,route,linear_distance,route,distance,trip duration,distance_value(km),time_value(min)
296,272,萬和二號公園,忠順區民活動中心,"25.001545,121.536446","24.984707,121.563125",途經木新路三段74巷,3.276176202216596,途經木新路三段74巷,7.0 公里,23 分,7.0,23.0
315,272,捷運萬隆站(1號出口),忠順區民活動中心,"25.001447,121.539037","24.984707,121.563125",途經羅斯福路五段218巷,3.058156578155522,途經羅斯福路五段218巷,7.4 公里,24 分,7.4,24.0
335,272,景文中學,忠順區民活動中心,"24.986301,121.567855","24.984707,121.563125",途經興隆路四段145巷,0.5091478009725009,途經興隆路四段145巷,700 公尺,3 分,0.7,3.0
369,272,世新大學,忠順區民活動中心,"24.98862,121.54361","24.984707,121.563125",途經木新路三段74巷,2.0173698819751524,途經木新路三段74巷,4.8 公里,15 分,4.8,15.0
383,272,一壽橋,忠順區民活動中心,"24.97848,121.55545","24.984707,121.563125",途經木新路三段155巷,1.0374388050795698,途經木新路三段155巷,1.5 公里,6 分,1.5,6.0
385,272,和興路26巷口,忠順區民活動中心,"24.9856,121.54531","24.984707,121.563125",途經木新路三段74巷,1.8013600036916588,途經木新路三段74巷,4.5 公里,14 分,4.5,14.0
388,272,景華街128巷口,忠順區民活動中心,"24.995563,121.547092","24.984707,121.563125",途經景興路,2.016479711613136,途經景興路,6.4 公里,21 分,6.4,21.0
391,272,景仁公園,忠順區民活動中心,"24.9966,121.540295","24.984707,121.563125",途經景文街,2.6548066318156,途經景文街,6.0 公里,21 分,6.0,21.0
315,296,捷運萬隆站(1號出口),萬和二號公園,"25.001447,121.539037","25.001545,121.536446",途經羅斯福路五段218巷,0.26178369866914863,途經羅斯福路五段218巷,400 公尺,2 分,0.4,2.0
335,296,景文中學,萬和二號公園,"24.986301,121.567855","25.001545,121.536446",途經保儀路,3.5924961905139887,途經保儀路,7.2 公里,22 分,7.2,22.0
369,296,世新大學,萬和二號公園,"24.98862,121.54361","25.001545,121.536446",途經景美堤便,1.6040400962009356,途經景美堤便,2.4 公里,10 分,2.4,10.0
383,296,一壽橋,萬和二號公園,"24.97848,121.55545","25.001545,121.536446",途經汀洲路四段,3.1951454460561095,途經汀洲路四段,5.9 公里,18 分,5.9,18.0
385,296,和興路26巷口,萬和二號公園,"24.9856,121.54531","25.001545,121.536446",途經汀洲路四段,1.9800268366400753,途經汀洲路四段,2.8 公里,9 分,2.8,9.0
388,296,景華街128巷口,萬和二號公園,"24.995563,121.547092","25.001545,121.536446",途經羅斯福路六段/台9線和景華街,1.262590490547094,途經羅斯福路六段/台9線和景華街,1.7 公里,7 分,1.7,7.0
391,296,景仁公園,萬和二號公園,"24.9966,121.540295","25.001545,121.536446",途經萬隆街和羅斯福路六段/台9線,0.6715897056156314,途經萬隆街和羅斯福路六段/台9線,900 公尺,3 分,0.9,3.0
335,315,景文中學,捷運萬隆站(1號出口),"24.986301,121.567855","25.001447,121.539037",途經萬隆街,3.358431207890855,途經萬隆街,7.6 公里,23 分,7.6,23.0
369,315,世新大學,捷運萬隆站(1號出口),"24.98862,121.54361","25.001447,121.539037",途經萬隆街,1.494001715080959,途經萬隆街,2.6 公里,9 分,2.6,9.0
383,315,一壽橋,捷運萬隆站(1號出口),"24.97848,121.55545","25.001447,121.539037",途經萬隆街,3.036161495685498,途經萬隆街,6.3 公里,19 分,6.3,19.0
385,315,和興路26巷口,捷運萬隆站(1號出口),"24.9856,121.54531","25.001447,121.539037",途經萬隆街,1.8661583231278216,途經萬隆街,3.2 公里,10 分,3.2,10.0
388,315,景華街128巷口,捷運萬隆站(1號出口),"24.995563,121.547092","25.001447,121.539037",途經台9線和景華街,1.0421423847587306,途經台9線和景華街,1.4 公里,5 分,1.4,5.0
391,315,景仁公園,捷運萬隆站(1號出口),"24.9966,121.540295","25.001447,121.539037",途經台9線,0.5517308644353006,途經台9線,600 公尺,2 分,0.6,2.0
369,335,世新大學,景文中學,"24.98862,121.54361","24.986301,121.567855",途經保儀路109巷,2.461225569467166,途經保儀路109巷,5.6 公里,18 分,5.6,18.0
383,335,一壽橋,景文中學,"24.97848,121.55545","24.986301,121.567855",途經保儀路,1.5229030815843907,途經保儀路,1.8 公里,6 分,1.8,6.0
385,335,和興路26巷口,景文中學,"24.9856,121.54531","24.986301,121.567855",途經保儀路109巷,2.2775026727165026,途經保儀路109巷,5.3 公里,16 分,5.3,16.0
388,335,景華街128巷口,景文中學,"24.995563,121.547092","24.986301,121.567855",途經景興路,2.333795635853792,途經景興路,6.6 公里,21 分,6.6,21.0
391,335,景仁公園,景文中學,"24.9966,121.540295","24.986301,121.567855",途經景文街,3.0071842672718114,途經景文街,6.3 公里,21 分,6.3,21.0
383,369,一壽橋,世新大學,"24.97848,121.55545","24.98862,121.54361",途經樟新街,1.640322098143757,途經樟新街,3.7 公里,11 分,3.7,11.0
385,369,和興路26巷口,世新大學,"24.9856,121.54531","24.98862,121.54361",途經木柵路一段,0.3759928086411761,途經木柵路一段,650 公尺,2 分,0.65,2.0
388,369,景華街128巷口,世新大學,"24.995563,121.547092","24.98862,121.54361",途經景後街,0.8456248981576991,途經景後街,1.4 公里,5 分,1.4,5.0
391,369,景仁公園,世新大學,"24.9966,121.540295","24.98862,121.54361",途經台9線,0.9451988874507913,途經台9線,1.8 公里,7 分,1.8,7.0
385,383,和興路26巷口,一壽橋,"24.9856,121.54531","24.97848,121.55545",途經樟新街,1.2923545499134164,途經樟新街,3.4 公里,10 分,3.4,10.0
388,383,景華街128巷口,一壽橋,"24.995563,121.547092","24.97848,121.55545",途經景興路,2.071946103293438,途經景興路,5.3 公里,17 分,5.3,17.0
391,383,景仁公園,一壽橋,"24.9966,121.540295","24.97848,121.55545",途經景文街,2.523869836676399,途經景文街,5.0 公里,16 分,5.0,16.0
388,385,景華街128巷口,和興路26巷口,"24.995563,121.547092","24.9856,121.54531",途經景興路,1.1181963706419136,途經景興路,2.2 公里,8 分,2.2,8.0
391,385,景仁公園,和興路26巷口,"24.9966,121.540295","24.9856,121.54531",途經景文街,1.3195013546159045,途經景文街,1.9 公里,8 分,1.9,8.0
391,388,景仁公園,景華街128巷口,"24.9966,121.540295","24.995563,121.547092",途經景華街97巷,0.6957282390579306,途經景華街97巷,900 公尺,4 分,0.9,4.0
66,66,師範大學公館校區,師範大學公館校區,"25.007528,121.537188","25.007528,121.537188",0,0.0,0,0,0,0.0,0.0
69,69,興豐公園,興豐公園,"24.999837,121.547778","24.999837,121.547778",0,0.0,0,0,0,0.0,0.0
94,94,捷運景美站,捷運景美站,"24.993254,121.541059","24.993254,121.541059",0,0.0,0,0,0,0.0,0.0
98,98,羅斯福景隆街口,羅斯福景隆街口,"24.999378,121.540197","24.999378,121.540197",0,0.0,0,0,0,0.0,0.0
104,104,台北花木批發市場,台北花木批發市場,"25.004023,121.54074","25.004023,121.54074",0,0.0,0,0,0,0.0,0.0
141,141,文山行政中心,文山行政中心,"24.989902,121.569984","24.989902,121.569984",0,0.0,0,0,0,0.0,0.0
142,142,捷運木柵站,捷運木柵站,"24.997996,121.57444","24.997996,121.57444",0,0.0,0,0,0,0.0,0.0
143,143,捷運動物園站(2號出口),捷運動物園站(2號出口),"24.997659,121.578752","24.997659,121.578752",0,0.0,0,0,0,0.0,0.0
144,144,國立政治大學,國立政治大學,"24.988363,121.576536","24.988363,121.576536",0,0.0,0,0,0,0.0,0.0
151,151,考試院,考試院,"24.987507,121.549827","24.987507,121.549827",0,0.0,0,0,0,0.0,0.0
166,166,臺北市立景美女中,臺北市立景美女中,"24.980602,121.556177","24.980602,121.556177",0,0.0,0,0,0,0.0,0.0
171,171,文山運動中心,文山運動中心,"24.996842,121.559651","24.996842,121.559651",0,0.0,0,0,0,0.0,0.0
205,205,木柵光輝路口,木柵光輝路口,"24.988241,121.55561","24.988241,121.55561",0,0.0,0,0,0,0.0,0.0
206,206,捷運辛亥站,捷運辛亥站,"25.005386,121.55716","25.005386,121.55716",0,0.0,0,0,0,0.0,0.0
228,228,捷運萬芳社區站,捷運萬芳社區站,"24.998811,121.56789","24.998811,121.56789",0,0.0,0,0,0,0.0,0.0
247,247,木柵公園,木柵公園,"24.987144,121.560627","24.987144,121.560627",0,0.0,0,0,0,0.0,0.0
262,262,永安藝文館-表演36房,永安藝文館-表演36房,"24.984144,121.569064","24.984144,121.569064",0,0.0,0,0,0,0.0,0.0
272,272,忠順區民活動中心,忠順區民活動中心,"24.984707,121.563125","24.984707,121.563125",0,0.0,0,0,0,0.0,0.0
296,296,萬和二號公園,萬和二號公園,"25.001545,121.536446","25.001545,121.536446",0,0.0,0,0,0,0.0,0.0
315,315,捷運萬隆站(1號出口),捷運萬隆站(1號出口),"25.001447,121.539037","25.001447,121.539037",0,0.0,0,0,0,0.0,0.0
335,335,景文中學,景文中學,"24.986301,121.567855","24.986301,121.567855",0,0.0,0,0,0,0.0,0.0
369,369,世新大學,世新大學,"24.98862,121.54361","24.98862,121.54361",0,0.0,0,0,0,0.0,0.0
383,383,一壽橋,一壽橋,"24.97848,121.55545","24.97848,121.55545",0,0.0,0,0,0,0.0,0.0
385,385,和興路26巷口,和興路26巷口,"24.9856,121.54531","24.9856,121.54531",0,0.0,0,0,0,0.0,0.0
388,388,景華街128巷口,景華街128巷口,"24.995563,121.547092","24.995563,121.547092",0,0.0,0,0,0,0.0,0.0
391,391,景仁公園,景仁公園,"24.9966,121.540295","24.9966,121.540295",0,0.0,0,0,0,0.0,0.0
